tanggal,tahun,bulan,daerah,jumlah_kecelakaan,korban_meninggal,korban_luka_berat,korban_luka_ringan,cuaca,waktu_kejadian,jenis_kendaraan,penyebab_kecelakaan,jenis_jalan,kondisi_jalan,kecepatan_pengendara,geometri_jalan,jenis_kelamin_pengemudi,usia_pengemudi,pengaruh_alkohol,jenis_angkutan,status_kecelakaan,status_korban,eligible_santunan,dasar_hukum,jenis_santunan,estimasi_biaya_santunan
5/16/2025,2025,5,Semarang,834,278,23,8,Cerah,Pagi,Mobil,Rem Blong,Jalan Kota,Berlubang,<40,Lurus,Laki-laki,>50,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
10/4/2022,2022,10,Jakarta Selatan,394,484,25,39,Hujan,Dini Hari,Motor,Kurang Jarak Aman,Jalan Kota,Rusak,>60,Simpang Y,Perempuan,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,26230000000
2/28/2022,2022,2,Yogyakarta,335,214,25,25,Hujan,Siang,Mobil,Pelanggaran Lalu Lintas,Jalan Provinsi,Baik,40-60,Lurus,Laki-laki,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,12450000000
6/26/2025,2025,6,Palembang,1012,303,23,24,Cerah,Pagi,Truk,Pelanggaran Lalu Lintas,Jalan Kota,Berlubang,>60,Simpang Y,Perempuan,17-25,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
5/21/2021,2021,5,Bandung,258,142,20,10,Hujan,Malam,Truk,Pelanggaran Lalu Lintas,Jalan Provinsi,Rusak,>60,Simpang T,Perempuan,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,8300000000
12/8/2024,2024,12,Bandung,1016,174,22,30,Cerah,Pagi,Mobil,Kondisi Jalan,Jalan Nasional,Rusak,>60,Simpang T,Laki-laki,26-45,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
8/29/2022,2022,8,Bandung,480,144,27,31,Cerah,Malam,Motor,Rem Blong,Jalan Kota,Rusak,<40,Simpang Y,Perempuan,26-45,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
4/14/2021,2021,4,Makassar,306,427,24,13,Cerah,Malam,Motor,Kondisi Jalan,Jalan Provinsi,Berlubang,<40,Simpang 4,Perempuan,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,22810000000
12/22/2024,2024,12,Surabaya,917,484,21,39,Cerah,Malam,Motor,Rem Blong,Jalan Kota,Rusak,40-60,Tikungan,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,26030000000
5/25/2022,2022,5,Semarang,377,487,27,20,Hujan,Malam,Truk,Kecepatan Berlebih,Jalan Provinsi,Baik,<40,Lurus,Laki-laki,<17,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
11/4/2022,2022,11,Yogyakarta,499,402,29,42,Cerah,Malam,Mobil,Rem Blong,Jalan Kota,Berlubang,<40,Tikungan,Laki-laki,<17,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
1/30/2021,2021,1,Jakarta Timur,166,447,27,64,Hujan,Malam,Mobil,Kecepatan Berlebih,Jalan Provinsi,Rusak,40-60,Tikungan,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,24980000000
9/1/2021,2021,9,Surabaya,257,330,26,8,Hujan,Dini Hari,Bus,Kecepatan Berlebih,Jalan Provinsi,Berlubang,40-60,Simpang T,Laki-laki,17-25,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,17960000000
9/26/2023,2023,9,Jakarta Selatan,500,363,24,61,Hujan,Dini Hari,Motor,Kondisi Jalan,Jalan Nasional,Baik,40-60,Simpang T,Laki-laki,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,20570000000
2/13/2021,2021,2,Bandung,289,423,25,33,Hujan,Pagi,Mobil,Pelanggaran Lalu Lintas,Jalan Nasional,Baik,<40,Simpang T,Laki-laki,<17,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
1/10/2021,2021,1,Jakarta Selatan,144,171,28,17,Cerah,Pagi,Motor,Kecepatan Berlebih,Jalan Provinsi,Baik,<40,Lurus,Perempuan,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,10290000000
11/12/2023,2023,11,Jakarta Timur,671,219,21,26,Hujan,Dini Hari,Bus,Kelalaian Pengemudi,Jalan Kota,Baik,<40,Tikungan,Perempuan,17-25,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,12520000000
12/9/2021,2021,12,Semarang,580,176,27,32,Cerah,Siang,Mobil,Pelanggaran Lalu Lintas,Jalan Nasional,Baik,>60,Simpang 4,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,10790000000
2/7/2021,2021,2,Makassar,218,467,26,7,Cerah,Dini Hari,Mobil,Pelanggaran Lalu Lintas,Jalan Provinsi,Baik,<40,Lurus,Perempuan,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,24790000000
6/13/2025,2025,6,Semarang,1045,222,27,9,Cerah,Dini Hari,Truk,Kurang Jarak Aman,Jalan Provinsi,Berlubang,40-60,Lurus,Perempuan,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,12630000000
6/27/2023,2023,6,Palembang,839,301,30,10,Hujan,Siang,Motor,Kelalaian Pengemudi,Jalan Kota,Berlubang,>60,Lurus,Laki-laki,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,16750000000
11/4/2024,2024,11,Yogyakarta,717,187,24,41,Cerah,Pagi,Bus,Kondisi Jalan,Jalan Provinsi,Baik,>60,Tikungan,Perempuan,26-45,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,11370000000
1/19/2024,2024,1,Palembang,606,410,25,10,Cerah,Malam,Truk,Pelanggaran Lalu Lintas,Jalan Nasional,Berlubang,>60,Simpang T,Laki-laki,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21950000000
6/30/2022,2022,6,Jakarta Timur,610,177,24,37,Cerah,Siang,Mobil,Rem Blong,Jalan Kota,Berlubang,>60,Simpang Y,Perempuan,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,10790000000
12/15/2024,2024,12,Palembang,1067,456,20,51,Cerah,Pagi,Bus,Rem Blong,Jalan Kota,Baik,<40,Simpang Y,Laki-laki,>50,Ya,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,24820000000
3/3/2023,2023,3,Palembang,464,212,20,10,Cerah,Malam,Bus,Rem Blong,Jalan Kota,Baik,>60,Simpang Y,Perempuan,<17,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,11800000000
4/11/2021,2021,4,Bekasi,338,454,22,9,Cerah,Dini Hari,Motor,Pelanggaran Lalu Lintas,Jalan Kota,Baik,<40,Tikungan,Perempuan,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,23980000000
4/14/2022,2022,4,Bandung,387,214,29,30,Hujan,Malam,Bus,Rem Blong,Jalan Nasional,Baik,40-60,Simpang 4,Laki-laki,>50,Ya,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,12750000000
3/10/2025,2025,3,Yogyakarta,778,191,30,10,Hujan,Siang,Bus,Kondisi Jalan,Jalan Provinsi,Rusak,<40,Simpang T,Perempuan,26-45,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,11250000000
2/3/2023,2023,2,Makassar,486,460,21,25,Cerah,Malam,Motor,Kecepatan Berlebih,Jalan Kota,Berlubang,<40,Simpang T,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
9/5/2025,2025,9,Yogyakarta,754,355,25,23,Cerah,Siang,Motor,Pelanggaran Lalu Lintas,Jalan Nasional,Baik,<40,Simpang T,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
3/24/2023,2023,3,Medan,407,414,28,26,Hujan,Malam,Mobil,Kondisi Jalan,Jalan Provinsi,Baik,<40,Simpang Y,Laki-laki,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,22620000000
5/26/2024,2024,5,Medan,658,187,29,1,Cerah,Malam,Truk,Kelalaian Pengemudi,Jalan Provinsi,Berlubang,>60,Simpang Y,Laki-laki,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,10820000000
7/11/2023,2023,7,Semarang,586,337,20,29,Cerah,Siang,Motor,Rem Blong,Jalan Provinsi,Baik,>60,Simpang 4,Laki-laki,<17,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
8/23/2024,2024,8,Semarang,601,223,24,42,Hujan,Malam,Mobil,Rem Blong,Jalan Kota,Rusak,>60,Lurus,Laki-laki,>50,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
3/21/2023,2023,3,Bandung,415,404,23,23,Cerah,Dini Hari,Mobil,Kelalaian Pengemudi,Jalan Nasional,Rusak,40-60,Simpang 4,Perempuan,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21810000000
9/3/2022,2022,9,Medan,386,126,28,7,Cerah,Malam,Truk,Kelalaian Pengemudi,Jalan Kota,Baik,>60,Simpang T,Perempuan,26-45,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
5/20/2025,2025,5,Medan,806,342,28,15,Hujan,Pagi,Motor,Rem Blong,Jalan Nasional,Rusak,40-60,Lurus,Perempuan,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,18800000000
10/5/2023,2023,10,Jakarta Timur,587,355,25,30,Cerah,Siang,Mobil,Kondisi Jalan,Jalan Nasional,Rusak,<40,Simpang 4,Laki-laki,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,19600000000
1/23/2022,2022,1,Makassar,284,488,20,26,Cerah,Pagi,Bus,Kecepatan Berlebih,Jalan Kota,Rusak,>60,Lurus,Laki-laki,>50,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,25920000000
4/18/2021,2021,4,Makassar,292,232,30,46,Hujan,Malam,Bus,Kurang Jarak Aman,Jalan Nasional,Rusak,40-60,Simpang 4,Laki-laki,<17,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,14020000000
10/6/2021,2021,10,Semarang,362,458,22,28,Cerah,Malam,Mobil,Kurang Jarak Aman,Jalan Nasional,Rusak,<40,Simpang Y,Laki-laki,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,24560000000
2/13/2021,2021,2,Palembang,233,303,25,7,Cerah,Pagi,Mobil,Kurang Jarak Aman,Jalan Kota,Rusak,<40,Lurus,Laki-laki,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,16540000000
5/20/2024,2024,5,Jakarta Timur,701,347,24,12,Cerah,Dini Hari,Motor,Kelalaian Pengemudi,Jalan Nasional,Rusak,>60,Simpang T,Perempuan,17-25,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
11/19/2021,2021,11,Jakarta Selatan,329,288,25,13,Cerah,Siang,Bus,Kecepatan Berlebih,Jalan Provinsi,Berlubang,<40,Simpang Y,Laki-laki,<17,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,15910000000
2/26/2024,2024,2,Semarang,667,122,23,36,Hujan,Dini Hari,Truk,Kondisi Jalan,Jalan Kota,Berlubang,<40,Tikungan,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,7970000000
4/15/2024,2024,4,Jakarta Timur,630,380,29,25,Cerah,Malam,Bus,Kurang Jarak Aman,Jalan Provinsi,Rusak,<40,Simpang T,Laki-laki,26-45,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,20950000000
12/18/2021,2021,12,Medan,614,280,21,3,Hujan,Malam,Bus,Kondisi Jalan,Jalan Provinsi,Berlubang,<40,Simpang 4,Laki-laki,26-45,Ya,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,15110000000
6/29/2021,2021,6,Yogyakarta,599,372,23,16,Cerah,Siang,Mobil,Kelalaian Pengemudi,Jalan Nasional,Baik,>60,Simpang 4,Perempuan,<17,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
5/11/2023,2023,5,Palembang,538,196,29,25,Cerah,Malam,Truk,Kecepatan Berlebih,Jalan Provinsi,Berlubang,40-60,Lurus,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
10/6/2023,2023,10,Surabaya,625,444,20,13,Hujan,Pagi,Bus,Kurang Jarak Aman,Jalan Nasional,Rusak,40-60,Lurus,Perempuan,17-25,Ya,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,23460000000
12/2/2023,2023,12,Jakarta Selatan,890,393,22,39,Cerah,Pagi,Mobil,Kurang Jarak Aman,Jalan Kota,Rusak,40-60,Tikungan,Laki-laki,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21530000000
3/10/2021,2021,3,Bekasi,210,399,21,49,Cerah,Malam,Truk,Kurang Jarak Aman,Jalan Nasional,Baik,<40,Simpang 4,Laki-laki,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21980000000
5/29/2025,2025,5,Palembang,801,432,30,11,Cerah,Malam,Bus,Pelanggaran Lalu Lintas,Jalan Kota,Baik,<40,Tikungan,Laki-laki,26-45,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,23320000000
2/16/2024,2024,2,Jakarta Selatan,567,394,20,28,Cerah,Malam,Truk,Kelalaian Pengemudi,Jalan Nasional,Baik,<40,Lurus,Laki-laki,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21260000000
7/11/2024,2024,7,Bekasi,665,455,23,7,Cerah,Siang,Bus,Pelanggaran Lalu Lintas,Jalan Provinsi,Baik,40-60,Lurus,Perempuan,26-45,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,24040000000
5/27/2022,2022,5,Bandung,362,194,29,7,Cerah,Siang,Motor,Kecepatan Berlebih,Jalan Nasional,Rusak,40-60,Simpang T,Laki-laki,26-45,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
1/21/2022,2022,1,Bekasi,404,237,24,34,Cerah,Dini Hari,Bus,Kondisi Jalan,Jalan Kota,Rusak,40-60,Simpang T,Laki-laki,26-45,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,13730000000
2/4/2024,2024,2,Bekasi,533,131,23,12,Cerah,Dini Hari,Motor,Kelalaian Pengemudi,Jalan Nasional,Baik,>60,Simpang T,Perempuan,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,7940000000
1/15/2021,2021,1,Bandung,199,376,28,44,Cerah,Siang,Mobil,Kondisi Jalan,Jalan Nasional,Rusak,40-60,Lurus,Laki-laki,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21080000000
5/8/2021,2021,5,Yogyakarta,215,412,24,13,Cerah,Pagi,Truk,Kondisi Jalan,Jalan Nasional,Berlubang,>60,Simpang 4,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
12/22/2023,2023,12,Surabaya,906,244,30,14,Hujan,Malam,Bus,Kelalaian Pengemudi,Jalan Nasional,Berlubang,>60,Simpang Y,Laki-laki,26-45,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,13980000000
7/8/2023,2023,7,Yogyakarta,560,132,20,16,Cerah,Pagi,Mobil,Kondisi Jalan,Jalan Nasional,Baik,>60,Simpang T,Perempuan,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
5/8/2024,2024,5,Yogyakarta,583,374,22,45,Hujan,Pagi,Mobil,Pelanggaran Lalu Lintas,Jalan Kota,Baik,<40,Tikungan,Laki-laki,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,20700000000
6/30/2025,2025,6,Palembang,985,190,30,29,Cerah,Pagi,Mobil,Kurang Jarak Aman,Jalan Nasional,Baik,40-60,Simpang T,Perempuan,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,11580000000
2/18/2024,2024,2,Medan,577,298,29,26,Cerah,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Nasional,Berlubang,40-60,Tikungan,Perempuan,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,16870000000
10/2/2022,2022,10,Yogyakarta,463,500,23,41,Cerah,Malam,Truk,Kurang Jarak Aman,Jalan Kota,Rusak,40-60,Simpang Y,Perempuan,>50,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
6/8/2023,2023,6,Yogyakarta,713,484,29,3,Cerah,Malam,Bus,Kelalaian Pengemudi,Jalan Provinsi,Berlubang,40-60,Lurus,Perempuan,17-25,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,25710000000
6/20/2021,2021,6,Medan,512,324,23,63,Cerah,Malam,Bus,Rem Blong,Jalan Kota,Berlubang,40-60,Lurus,Laki-laki,17-25,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,18610000000
1/9/2023,2023,1,Semarang,501,304,30,13,Hujan,Siang,Bus,Kurang Jarak Aman,Jalan Nasional,Baik,<40,Lurus,Perempuan,26-45,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,16960000000
6/4/2023,2023,6,Makassar,785,162,28,3,Hujan,Malam,Mobil,Kelalaian Pengemudi,Jalan Kota,Baik,40-60,Tikungan,Perempuan,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,9560000000
8/10/2024,2024,8,Yogyakarta,701,178,20,36,Cerah,Pagi,Bus,Kelalaian Pengemudi,Jalan Nasional,Berlubang,>60,Simpang 4,Perempuan,26-45,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,10620000000
4/9/2025,2025,4,Makassar,783,476,27,31,Cerah,Siang,Bus,Kurang Jarak Aman,Jalan Provinsi,Rusak,40-60,Lurus,Laki-laki,17-25,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,25770000000
4/26/2025,2025,4,Medan,782,220,23,10,Hujan,Dini Hari,Truk,Rem Blong,Jalan Nasional,Rusak,<40,Lurus,Perempuan,26-45,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
1/4/2024,2024,1,Surabaya,642,320,28,38,Hujan,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Provinsi,Baik,40-60,Simpang 4,Laki-laki,>50,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
7/9/2025,2025,7,Jakarta Timur,815,252,29,5,Hujan,Pagi,Bus,Rem Blong,Jalan Kota,Rusak,>60,Tikungan,Perempuan,17-25,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,14150000000
12/23/2023,2023,12,Semarang,701,251,20,30,Hujan,Siang,Motor,Pelanggaran Lalu Lintas,Jalan Kota,Baik,<40,Simpang 4,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
2/19/2024,2024,2,Bandung,514,386,28,11,Cerah,Malam,Motor,Kecepatan Berlebih,Jalan Nasional,Berlubang,>60,Simpang Y,Perempuan,>50,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
9/13/2022,2022,9,Bekasi,380,375,25,37,Hujan,Siang,Bus,Kelalaian Pengemudi,Jalan Provinsi,Berlubang,>60,Simpang Y,Laki-laki,<17,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,20740000000
6/16/2023,2023,6,Surabaya,769,457,24,17,Hujan,Dini Hari,Motor,Kondisi Jalan,Jalan Nasional,Berlubang,40-60,Tikungan,Perempuan,26-45,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
8/2/2024,2024,8,Surabaya,728,118,20,38,Cerah,Malam,Mobil,Kurang Jarak Aman,Jalan Provinsi,Baik,>60,Simpang 4,Perempuan,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,7660000000
5/9/2021,2021,5,Jakarta Timur,342,456,21,37,Hujan,Dini Hari,Bus,Kondisi Jalan,Jalan Nasional,Rusak,<40,Tikungan,Perempuan,26-45,Ya,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,24590000000
12/26/2023,2023,12,Makassar,797,168,23,32,Cerah,Dini Hari,Motor,Kondisi Jalan,Jalan Provinsi,Rusak,<40,Lurus,Laki-laki,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,10190000000
6/5/2021,2021,6,Makassar,561,108,24,22,Cerah,Malam,Truk,Kurang Jarak Aman,Jalan Kota,Rusak,40-60,Simpang 4,Laki-laki,<17,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
11/16/2023,2023,11,Palembang,617,341,25,27,Cerah,Malam,Mobil,Kecepatan Berlebih,Jalan Nasional,Berlubang,>60,Tikungan,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
7/4/2021,2021,7,Yogyakarta,291,467,23,22,Cerah,Pagi,Bus,Kurang Jarak Aman,Jalan Nasional,Rusak,40-60,Simpang Y,Perempuan,26-45,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,24940000000
10/23/2022,2022,10,Jakarta Selatan,492,272,26,39,Hujan,Dini Hari,Motor,Kurang Jarak Aman,Jalan Kota,Rusak,<40,Tikungan,Perempuan,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
1/16/2025,2025,1,Jakarta Selatan,675,257,29,45,Hujan,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Provinsi,Baik,>60,Lurus,Perempuan,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,15200000000
5/17/2023,2023,5,Medan,452,372,22,29,Hujan,Siang,Truk,Rem Blong,Jalan Kota,Rusak,<40,Simpang 4,Laki-laki,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,20280000000
11/2/2024,2024,11,Palembang,778,408,21,18,Hujan,Pagi,Motor,Kurang Jarak Aman,Jalan Provinsi,Baik,40-60,Tikungan,Laki-laki,17-25,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
1/11/2023,2023,1,Jakarta Selatan,519,477,22,3,Cerah,Malam,Truk,Kondisi Jalan,Jalan Provinsi,Baik,>60,Simpang Y,Laki-laki,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,25010000000
7/17/2025,2025,7,Bandung,845,311,29,25,Cerah,Pagi,Motor,Rem Blong,Jalan Nasional,Berlubang,40-60,Simpang Y,Laki-laki,<17,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
10/18/2023,2023,10,Makassar,609,287,20,18,Cerah,Malam,Truk,Pelanggaran Lalu Lintas,Jalan Nasional,Rusak,>60,Lurus,Perempuan,<17,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
2/15/2023,2023,2,Jakarta Timur,533,277,20,51,Cerah,Malam,Mobil,Pelanggaran Lalu Lintas,Jalan Nasional,Baik,<40,Tikungan,Laki-laki,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,15870000000
4/8/2022,2022,4,Yogyakarta,388,145,21,54,Hujan,Dini Hari,Truk,Kondisi Jalan,Jalan Nasional,Baik,>60,Lurus,Perempuan,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,9380000000
11/25/2022,2022,11,Medan,452,204,20,7,Hujan,Pagi,Bus,Pelanggaran Lalu Lintas,Jalan Provinsi,Berlubang,>60,Simpang T,Perempuan,>50,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,11340000000
7/26/2024,2024,7,Semarang,745,487,21,14,Hujan,Dini Hari,Mobil,Pelanggaran Lalu Lintas,Jalan Provinsi,Baik,<40,Lurus,Laki-laki,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,25680000000
10/25/2023,2023,10,Palembang,627,179,21,48,Hujan,Pagi,Mobil,Kondisi Jalan,Jalan Nasional,Berlubang,40-60,Lurus,Perempuan,>50,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
5/14/2025,2025,5,Jakarta Timur,713,301,20,16,Cerah,Dini Hari,Bus,Kondisi Jalan,Jalan Kota,Baik,<40,Simpang T,Perempuan,17-25,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,16370000000
12/24/2022,2022,12,Makassar,674,149,28,44,Hujan,Siang,Motor,Kurang Jarak Aman,Jalan Kota,Baik,40-60,Simpang T,Perempuan,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,9730000000
2/11/2022,2022,2,Jakarta Selatan,375,233,26,16,Hujan,Siang,Bus,Pelanggaran Lalu Lintas,Jalan Provinsi,Berlubang,>60,Simpang 4,Laki-laki,17-25,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,13270000000
11/24/2025,2025,11,Makassar,843,103,26,26,Cerah,Siang,Motor,Rem Blong,Jalan Provinsi,Rusak,<40,Simpang 4,Laki-laki,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,6970000000
2/20/2024,2024,2,Yogyakarta,560,215,20,50,Cerah,Pagi,Motor,Rem Blong,Jalan Nasional,Berlubang,40-60,Simpang T,Laki-laki,26-45,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
5/5/2025,2025,5,Makassar,713,221,20,21,Cerah,Siang,Mobil,Kecepatan Berlebih,Jalan Nasional,Baik,<40,Tikungan,Perempuan,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,12470000000
2/27/2021,2021,2,Bandung,309,280,20,10,Hujan,Pagi,Bus,Kecepatan Berlebih,Jalan Provinsi,Baik,>60,Simpang 4,Laki-laki,26-45,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,15200000000
12/11/2024,2024,12,Palembang,970,380,20,51,Cerah,Pagi,Bus,Rem Blong,Jalan Kota,Baik,<40,Lurus,Laki-laki,>50,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,21020000000
3/21/2021,2021,3,Jakarta Timur,314,121,26,42,Hujan,Dini Hari,Bus,Kelalaian Pengemudi,Jalan Nasional,Berlubang,<40,Simpang T,Laki-laki,>50,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,8190000000
